"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1998-01-01","1998","01","01","","-36.8","","-39.1","","-38.0","","56.0","","0.0","","","M","","M","","M","","","29","","41",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1998-01-02","1998","01","02","","-29.8","","-38.4","","-34.1","","52.1","","0.0","","","M","","M","","M","","","29","","65",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1998-01-03","1998","01","03","","-29.7","E","-35.5","E","-32.6","E","50.6","E","0.0","E","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1998-01-04","1998","01","04","","-22.1","","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1998-01-05","1998","01","05","","-22.5","","-30.8","","-26.7","","44.7","","0.0","","","M","","M","","M","","","30","","43",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1998-01-06","1998","01","06","","-29.0","","-31.0","","-30.0","","48.0","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1998-01-07","1998","01","07","","-29.7","","-34.8","","-32.3","","50.3","","0.0","","","M","","M","","M","","","26","","35",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1998-01-08","1998","01","08","","","M","-34.5","E","","M","","M","","M","","M","","","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1998-01-09","1998","01","09","","-29.5","E","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1998-01-10","1998","01","10","","-25.8","","-33.9","","-29.9","","47.9","","0.0","","","M","","M","","M","","","7","","43",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1998-01-11","1998","01","11","","-24.5","","-29.4","","-27.0","","45.0","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1998-01-12","1998","01","12","","-29.4","","-32.5","","-31.0","","49.0","","0.0","","","M","","M","","M","","","27","","41",""
